entrez	target gene	target probe	source probe	Score
67515	Ttc33	1423958_a_at	1418127_a_at	0.217488
13112	Cyp3a11	1431420_s_at	1418127_a_at	0.217474
102058	Exoc8	1436048_at	1418127_a_at	0.217434
276846	Pigs	1433429_at	1418127_a_at	0.217432
68915	Vars2	1434349_at	1418127_a_at	0.217402
229681	St7l	1427916_at	1418127_a_at	0.217360
21943	Tnfsf11	1419083_at	1418127_a_at	0.217294
66971	Cdk5rap1	1448626_at	1418127_a_at	0.217288
66881	Pcyox1	1447277_s_at	1418127_a_at	0.217288
11782	Ap4s1	1451665_a_at	1418127_a_at	0.217231
215999	Mcu	1453166_at	1418127_a_at	0.217164
319757	Smo	1427049_s_at	1418127_a_at	0.217121
240442	Adnp2	1426262_at	1418127_a_at	0.217011
21942	Tnfrsf9	1428034_a_at	1418127_a_at	0.216999
66320	Tmem208	1419287_at	1418127_a_at	0.216933
64058	Perp	1416271_at	1418127_a_at	0.216928
140488	Igf2bp3	1422610_s_at	1418127_a_at	0.216917
433931	Pigg	1444640_at	1418127_a_at	0.216827
77582	Mboat7	1451066_at	1418127_a_at	0.216814
66136	Znrd1	1422517_a_at	1418127_a_at	0.216798
16469	Jrk	1418409_at	1418127_a_at	0.216694
56043	Akr1e1	1417826_at	1418127_a_at	0.216426
328162	Trmt61a	1433962_at	1418127_a_at	0.216289
71956	Rnf135	1452289_a_at	1418127_a_at	0.216277
17126	Smad2	1420634_a_at	1418127_a_at	0.216265
71059	Hexim2	1429025_a_at	1418127_a_at	0.216196
328186	Gm10336	1441139_at	1418127_a_at	0.216183
69549	2310009B15Rik	1435776_at	1418127_a_at	0.216171
94232	Ubqln4	1448691_at	1418127_a_at	0.216161
54208	Arl6ip1	1423818_a_at	1418127_a_at	0.216002
78832	Cacul1	1424983_a_at	1418127_a_at	0.215975
66404	Rtfdc1	1460362_at	1418127_a_at	0.215919
207375	Fam120c	1456063_at	1418127_a_at	0.215919
14950	H13	1417287_at	1418127_a_at	0.215835
67039	Rbm25	1428908_at	1418127_a_at	0.215819
81003	Trim23	1456089_at	1418127_a_at	0.215739
170707	Usp48	1419277_at	1418127_a_at	0.215674
71952	2410016O06Rik	1448413_at	1418127_a_at	0.215617
52538	Acaa2	1428145_at	1418127_a_at	0.215577
26939	Polr3e	1429456_a_at	1418127_a_at	0.215547
321000	Lrif1	1428162_at	1418127_a_at	0.215533
19255	Ptpn2	1417140_a_at	1418127_a_at	0.215443
68379	Ciz1	1448779_at	1418127_a_at	0.215342
53334	Gosr1	1448256_at	1418127_a_at	0.215320
11569	Aebp2	1435070_at	1418127_a_at	0.215303
234663	Dync1li2	1433926_at	1418127_a_at	0.215276
233405	Vps33b	1427933_at	1418127_a_at	0.215175
19082	Prkag1	1433533_x_at	1418127_a_at	0.215136
68572	Ict1	1460308_a_at	1418127_a_at	0.215020
269003	Sap130	1428857_at	1418127_a_at	0.215003
224143	Poglut1	1426535_at	1418127_a_at	0.214922
22248	Unc119	1418123_at	1418127_a_at	0.214822
234854	Cdk10	1433975_at	1418127_a_at	0.214777
67128	Ube2g1	1415688_at	1418127_a_at	0.214727
18207	Nthl1	1419433_at	1418127_a_at	0.214726
76574	Mfsd2a	1428223_at	1418127_a_at	0.214724
66845	Mrpl33	1448190_at	1418127_a_at	0.214691
244672	Cwf19l2	1456019_at	1418127_a_at	0.214673
75099	Lysmd4	1434093_at	1418127_a_at	0.214664
100042785	Cldn25-ps	1431293_a_at	1418127_a_at	0.214656
224250	Cldnd1	1431293_a_at	1418127_a_at	0.214656
71348	5430439M09Rik	1453036_at	1418127_a_at	0.214581
68861	1190002N15Rik	1433581_at	1418127_a_at	0.214557
27886	Dgcr14	1416822_at	1418127_a_at	0.214497
230696	AU022252	1438226_at	1418127_a_at	0.214480
112407	Egln3	1418649_at	1418127_a_at	0.214381
50758	Fbxl17	1452860_at	1418127_a_at	0.214354
105501	Abhd4	1439259_x_at	1418127_a_at	0.214347
329504	Lcmt2	1433518_at	1418127_a_at	0.214306
19188	Psme2	1417189_at	1418127_a_at	0.214210
66212	Sec61b	1417083_at	1418127_a_at	0.214185
24051	Sgcb	1419667_at	1418127_a_at	0.214154
26397	Map2k3	1451714_a_at	1418127_a_at	0.214145
68966	Ngdn	1428226_at	1418127_a_at	0.213921
21976	Top3b	1448173_a_at	1418127_a_at	0.213854
17156	Man1a2	1420977_at	1418127_a_at	0.213846
74732	Stx11	1453228_at	1418127_a_at	0.213781
67885	1500011K16Rik	1438678_at	1418127_a_at	0.213699
69094	Tmem160	1460424_at	1418127_a_at	0.213677
97212	Hadha	1452173_at	1418127_a_at	0.213630
56357	Ivd	1418238_at	1418127_a_at	0.213602
12477	Ctla4	1419334_at	1418127_a_at	0.213453
67389	Fam132a	1439422_a_at	1418127_a_at	0.213388
78541	Asb8	1424224_at	1418127_a_at	0.213347
57344	As3mt	1431980_a_at	1418127_a_at	0.213285
21969	Top1	1423474_at	1418127_a_at	0.213222
50877	Neu3	1419339_at	1418127_a_at	0.213209
70827	Trak2	1435016_at	1418127_a_at	0.213176
209027	Pycr1	1424556_at	1418127_a_at	0.213094
106582	Nrm	1417971_at	1418127_a_at	0.213012
98366	Smap1	1423956_at	1418127_a_at	0.212993
621976	Tmem170b	1434556_at	1418127_a_at	0.212856
23971	Papss1	1415890_at	1418127_a_at	0.212829
232533	Stk38l	1435878_at	1418127_a_at	0.212788
100040929	Gm10362	1453752_at	1418127_a_at	0.212737
100042880	Rpl17-ps10	1453752_at	1418127_a_at	0.212737
100043872	Rpl17-ps9	1453752_at	1418127_a_at	0.212737
319195	Rpl17	1453752_at	1418127_a_at	0.212737
56278	Gkap1	1417594_at	1418127_a_at	0.212640
227707	BC005624	1423789_at	1418127_a_at	0.212638
68926	Ubap2	1424281_at	1418127_a_at	0.212616
70808	4632415L05Rik	1419612_at	1418127_a_at	0.212550
12343	Capza2	1423058_at	1418127_a_at	0.212550
12339	Capn7	1423097_s_at	1418127_a_at	0.212470
94213	Ddx50	1417875_at	1418127_a_at	0.212458
58230	Rnf8	1451082_at	1418127_a_at	0.212360
74157	Cmtr1	1451082_at	1418127_a_at	0.212360
67674	Trmt112	1425299_s_at	1418127_a_at	0.212351
66268	Pigyl	1416909_at	1418127_a_at	0.212335
12009	Cep131	1419216_at	1418127_a_at	0.212298
21427	Vps72	1418284_at	1418127_a_at	0.212241
72016	1600002H07Rik	1428832_at	1418127_a_at	0.212238
23954	Nek3	1418947_at	1418127_a_at	0.212222
381694	B3glct	1457043_at	1418127_a_at	0.212186
50755	Fbxo18	1452153_at	1418127_a_at	0.212079
100040531	Dynlt1f	1453473_a_at	1418127_a_at	0.211997
100040563	Dynlt1c	1453473_a_at	1418127_a_at	0.211997
100310872	Dynlt1a	1453473_a_at	1418127_a_at	0.211997
21648	Dynlt1b	1453473_a_at	1418127_a_at	0.211997
19051	Ppp1r17	1417341_a_at	1418127_a_at	0.211987
66849	Ppp1r2	1417341_a_at	1418127_a_at	0.211987
27224	Tceb3	1422591_at	1418127_a_at	0.211910
26377	Dapp1	1421936_at	1418127_a_at	0.211877
242362	Manea	1455403_at	1418127_a_at	0.211851
73919	Lyrm1	1431774_a_at	1418127_a_at	0.211793
19206	Ptch1	1428853_at	1418127_a_at	0.211774
231549	Lrrc8d	1433506_at	1418127_a_at	0.211742
56349	Net1	1421321_a_at	1418127_a_at	0.211631
241322	Zbtb6	1455273_at	1418127_a_at	0.211540
319179	Hist1h2be	1452540_a_at	1418127_a_at	0.211469
319180	Hist1h2bf	1452540_a_at	1418127_a_at	0.211469
319181	Hist1h2bg	1452540_a_at	1418127_a_at	0.211469
319183	Hist1h2bj	1452540_a_at	1418127_a_at	0.211469
319185	Hist1h2bl	1452540_a_at	1418127_a_at	0.211469
319186	Hist1h2bm	1452540_a_at	1418127_a_at	0.211469
319187	Hist1h2bn	1452540_a_at	1418127_a_at	0.211469
319188	Hist1h2bp	1452540_a_at	1418127_a_at	0.211469
665596	Hist1h2bq	1452540_a_at	1418127_a_at	0.211469
665622	Hist1h2br	1452540_a_at	1418127_a_at	0.211469
68024	Hist1h2bc	1452540_a_at	1418127_a_at	0.211469
14688	Gnb1	1417432_a_at	1418127_a_at	0.211361
12488	Cd2ap	1420907_at	1418127_a_at	0.211325
192289	Tmlhe	1420725_at	1418127_a_at	0.211299
102122	Fam192a	1417243_at	1418127_a_at	0.211223
320244	Ttll5	1452890_at	1418127_a_at	0.211200
330010	Ttll10	1452890_at	1418127_a_at	0.211200
19128	Pros1	1426246_at	1418127_a_at	0.211037
71810	Ranbp3	1452673_at	1418127_a_at	0.210993
77300	Raph1	1434302_at	1418127_a_at	0.210941
107951	Cdk9	1417269_at	1418127_a_at	0.210837
12867	Cox7c	1448112_at	1418127_a_at	0.210818
68597	Ccdc167	1444550_at	1418127_a_at	0.210737
232337	Zfp637	1434689_at	1418127_a_at	0.210684
17069	Ly6e	1453304_s_at	1418127_a_at	0.210592
277396	Klhl23	1435743_at	1418127_a_at	0.210590
213582	Map9	1440231_at	1418127_a_at	0.210540
67194	2700038G22Rik	1453745_at	1418127_a_at	0.210535
20683	Sp1	1448994_at	1418127_a_at	0.210499
231086	Hadhb	1437172_x_at	1418127_a_at	0.210494
67170	2610306M01Rik	1452988_at	1418127_a_at	0.210449
67088	Cand2	1429621_at	1418127_a_at	0.210441
74617	Scpep1	1455908_a_at	1418127_a_at	0.210393
19205	Ptbp1	1424874_a_at	1418127_a_at	0.210383
627782	Gm6787	1419894_at	1418127_a_at	0.210337
231452	Sdad1	1452454_at	1418127_a_at	0.210308
67841	Atg3	1448993_at	1418127_a_at	0.210246
207958	Alg11	1434187_at	1418127_a_at	0.210206
57875	Angptl4	1417130_s_at	1418127_a_at	0.210148
80294	Pofut2	1437845_x_at	1418127_a_at	0.210134
73233	Zfp942	1455433_at	1418127_a_at	0.210125
102423	Hinfp	1440255_at	1418127_a_at	0.210115
71833	Dcaf7	1429151_at	1418127_a_at	0.210098
216150	Cdc34	1434879_at	1418127_a_at	0.210096
15388	Hnrnpl	1424101_at	1418127_a_at	0.210070
68135	Eif3h	1415962_at	1418127_a_at	0.210028
19125	Prodh	1417629_at	1418127_a_at	0.209959
23942	Mta2	1423165_a_at	1418127_a_at	0.209927
20286	Zc3h7b	1455547_at	1418127_a_at	0.209924
228994	Ythdf1	1415767_at	1418127_a_at	0.209847
76967	2700049A03Rik	1429595_at	1418127_a_at	0.209699
106248	Qtrtd1	1451199_at	1418127_a_at	0.209688
69504	Zfp932	1424872_at	1418127_a_at	0.209553
72205	Eml2	1428173_at	1418127_a_at	0.209429
66498	Dda1	1429038_at	1418127_a_at	0.209413
319513	Pced1a	1455533_at	1418127_a_at	0.209344
104383	Rcor2	1434336_s_at	1418127_a_at	0.209340
217864	Rcor1	1434336_s_at	1418127_a_at	0.209340
67074	Mon2	1440027_at	1418127_a_at	0.209300
69632	Arhgef12	1423902_s_at	1418127_a_at	0.209282
67398	Srpr	1423670_a_at	1418127_a_at	0.209264
14661	Glud1	1448253_at	1418127_a_at	0.209245
93707	Pcdhgc4	1438103_at	1418127_a_at	0.209198
73062	Ppp1r16a	1459751_s_at	1418127_a_at	0.209193
67728	Dph2	1452647_a_at	1418127_a_at	0.209106
239170	Fam160b2	1457246_at	1418127_a_at	0.209037
56426	Pdcd10	1448528_at	1418127_a_at	0.209026
75051	Ccdc173	1431204_at	1418127_a_at	0.208987
56176	Pigp	1436038_a_at	1418127_a_at	0.208978
272538	Tango6	1435883_at	1418127_a_at	0.208969
22284	Usp9x	1428194_at	1418127_a_at	0.208830
114128	Laptm4b	1436915_x_at	1418127_a_at	0.208784
102596	AI842136	1456399_at	1418127_a_at	0.208763
66795	Atg10	1419081_at	1418127_a_at	0.208741
114715	Spred1	1423160_at	1418127_a_at	0.208699
215821	Arfgef3	1455995_at	1418127_a_at	0.208567
223970	Rmi2	1445602_at	1418127_a_at	0.208507
66202	1110059G10Rik	1418048_at	1418127_a_at	0.208448
67390	Rnmtl1	1428766_at	1418127_a_at	0.208313
60532	Wtap	1454805_at	1418127_a_at	0.208274
432467	Hnrnph3	1455491_at	1418127_a_at	0.208266
13481	Dpm2	1415675_at	1418127_a_at	0.208232
110173	Manba	1450626_at	1418127_a_at	0.208070
192120	Bspry	1450131_a_at	1418127_a_at	0.208052
80291	Rilpl2	1423134_at	1418127_a_at	0.207901
110911	Cds2	1418794_at	1418127_a_at	0.207895
108958	Fam73b	1454621_s_at	1418127_a_at	0.207844
75608	Chmp4b	1451988_s_at	1418127_a_at	0.207843
72307	2510002D24Rik	1457675_at	1418127_a_at	0.207836
12193	Zfp36l2	1429561_at	1418127_a_at	0.207826
66653	Brf2	1429561_at	1418127_a_at	0.207826
22340	Vegfb	1451803_a_at	1418127_a_at	0.207780
67768	N6amt1	1453821_at	1418127_a_at	0.207741
107029	Me2	1426573_at	1418127_a_at	0.207648
232855	Zfp772	1460381_at	1418127_a_at	0.207608
234728	Cmtr2	1424232_a_at	1418127_a_at	0.207601
17283	Men1	1416347_at	1418127_a_at	0.207586
71779	March8	1428385_at	1418127_a_at	0.207581
16184	Il2ra	1420692_at	1418127_a_at	0.207430
60364	Donson	1426739_at	1418127_a_at	0.207366
83435	Plekha3	1420840_at	1418127_a_at	0.207327
18104	Nqo1	1423627_at	1418127_a_at	0.207291
98403	Zfp451	1427208_at	1418127_a_at	0.207289
384763	Zfp667	1436122_at	1418127_a_at	0.207249
278240	Spin2c	1455297_at	1418127_a_at	0.207181
234594	Cnot1	1434251_at	1418127_a_at	0.207124
620499	Gm6158	1434251_at	1418127_a_at	0.207124
240034	Zfp760	1440226_at	1418127_a_at	0.207122
69770	1600002K03Rik	1429091_at	1418127_a_at	0.207049
13627	Eef1a1	1424635_at	1418127_a_at	0.207020
103742	Mien1	1449412_at	1418127_a_at	0.206922
69981	Tmem30a	1416446_at	1418127_a_at	0.206909
22134	Tgoln1	1418520_at	1418127_a_at	0.206878
22135	Tgoln2	1418520_at	1418127_a_at	0.206878
109136	Mmaa	1417857_at	1418127_a_at	0.206803
233877	Kctd13	1434154_at	1418127_a_at	0.206802
19766	Ripk1	1439273_at	1418127_a_at	0.206754
67988	Tmx3	1419925_s_at	1418127_a_at	0.206751
17120	Mad1l1	1425252_a_at	1418127_a_at	0.206532
212139	Cc2d1a	1426422_at	1418127_a_at	0.206531
20723	Serpinb9	1439790_at	1418127_a_at	0.206345
22637	Zap70	1422701_at	1418127_a_at	0.206285
29809	Rabgap1l	1429197_s_at	1418127_a_at	0.206276
22755	Zfp93	1441876_x_at	1418127_a_at	0.206198
58244	Stx6	1460004_x_at	1418127_a_at	0.206131
96957	Tmem62	1455350_at	1418127_a_at	0.205944
72084	Pigx	1425134_a_at	1418127_a_at	0.205913
230806	Aim1l	1437813_at	1418127_a_at	0.205713
12317	Calr	1456170_x_at	1418127_a_at	0.205687
268980	Strn	1455022_at	1418127_a_at	0.205614
56044	Rala	1450870_at	1418127_a_at	0.205601
233863	Gtf3c1	1434066_at	1418127_a_at	0.205520
16431	Itm2a	1423608_at	1418127_a_at	0.205518
20534	Slc4a1ap	1437758_a_at	1418127_a_at	0.205511
76577	Faf2	1428422_at	1418127_a_at	0.205482
218311	Zfp455	1427217_at	1418127_a_at	0.205474
66094	Lsm7	1417313_at	1418127_a_at	0.205364
246179	Fktn	1435801_at	1418127_a_at	0.205341
230098	Arhgef39	1436725_at	1418127_a_at	0.205341
18571	Pdcd6ip	1415937_s_at	1418127_a_at	0.205300
67238	Fam220a	1418389_at	1418127_a_at	0.205286
230673	Ipo13	1433464_at	1418127_a_at	0.205152
12328	Caml	1417842_at	1418127_a_at	0.205018
67795	Rnls	1453180_at	1418127_a_at	0.204988
208194	Exog	1436022_at	1418127_a_at	0.204941
230734	Yrdc	1434744_at	1418127_a_at	0.204891
68636	Fahd1	1419547_at	1418127_a_at	0.204801
244721	Zfp846	1456023_at	1418127_a_at	0.204776
67062	Slc25a53	1453040_at	1418127_a_at	0.204773
72047	Ddx42	1427022_at	1418127_a_at	0.204645
67399	Pdlim7	1428319_at	1418127_a_at	0.204636
223255	Stk24	1426248_at	1418127_a_at	0.204597
68385	Tlcd1	1452132_at	1418127_a_at	0.204530
11772	Ap2a2	1452490_a_at	1418127_a_at	0.204475
100169874	Gm11110	1441105_at	1418127_a_at	0.204387
67862	2310033P09Rik	1418999_at	1418127_a_at	0.204363
22632	Yy1	1422570_at	1418127_a_at	0.204237
30939	Pttg1	1424105_a_at	1418127_a_at	0.204166
217578	Baz1a	1447930_at	1418127_a_at	0.204081
18642	Pfkm	1416780_at	1418127_a_at	0.204048
226169	Pprc1	1426381_at	1418127_a_at	0.204048
18631	Pex11a	1419365_at	1418127_a_at	0.204009
16002	Igf2	1416385_a_at	1418127_a_at	0.203886
17113	M6pr	1416385_a_at	1418127_a_at	0.203886
68477	Rmnd5a	1426884_at	1418127_a_at	0.203878
75423	Arl5a	1447926_at	1418127_a_at	0.203860
94220	Cnnm4	1431233_at	1418127_a_at	0.203826
17907	Mylpf	1448371_at	1418127_a_at	0.203735
69871	Ppp1r35	1429255_at	1418127_a_at	0.203687
50753	Fbxo8	1418510_s_at	1418127_a_at	0.203622
100039731	Gm10051	1416074_a_at	1418127_a_at	0.203622
19943	Rpl28	1416074_a_at	1418127_a_at	0.203622
56228	Ube2j1	1448824_at	1418127_a_at	0.203536
75089	Uhrf1bp1l	1451276_at	1418127_a_at	0.203511
235574	Atp2c1	1437738_at	1418127_a_at	0.203508
73516	1700086O06Rik	1443633_at	1418127_a_at	0.203453
116870	Mta1	1417295_at	1418127_a_at	0.203430
225131	Wac	1439249_at	1418127_a_at	0.203363
73451	Zfp763	1434675_at	1418127_a_at	0.203362
20525	Slc2a1	1434773_a_at	1418127_a_at	0.203315
209361	Taf3	1440187_at	1418127_a_at	0.203231
13010	Cst3	1426195_a_at	1418127_a_at	0.203169
230789	Fam76a	1425328_at	1418127_a_at	0.203143
12928	Crk	1448248_at	1418127_a_at	0.202975
70044	Tut1	1451106_at	1418127_a_at	0.202918
66337	Fam229b	1460553_at	1418127_a_at	0.202752
67118	Bfar	1426489_s_at	1418127_a_at	0.202736
12416	Cbx2	1434116_at	1418127_a_at	0.202697
18176	Nras	1422688_a_at	1418127_a_at	0.202589
70373	Gpatch2l	1436052_at	1418127_a_at	0.202567
16650	Kpna6	1426796_at	1418127_a_at	0.202344
242736	Pramef8	1434566_a_at	1418127_a_at	0.202303
11486	Ada	1417976_at	1418127_a_at	0.202199
14423	Galnt1	1423237_at	1418127_a_at	0.202126
18105	Nqo2	1449983_a_at	1418127_a_at	0.202091
56722	Litaf	1416303_at	1418127_a_at	0.202077
231946	Fam221a	1434428_at	1418127_a_at	0.202053
381356	Cacfd1	1435018_at	1418127_a_at	0.202044
17855	Mvk	1418052_at	1418127_a_at	0.202037
212679	Mars2	1436777_at	1418127_a_at	0.202028
208643	Eif4g1	1427036_a_at	1418127_a_at	0.201892
67726	Fam114a2	1451283_at	1418127_a_at	0.201836
19106	Eif2ak2	1440866_at	1418127_a_at	0.201821
68904	Abhd13	1428273_at	1418127_a_at	0.201818
72027	Slc39a4	1451139_at	1418127_a_at	0.201801
110265	Msra	1448856_a_at	1418127_a_at	0.201708
12304	Pdia4	1416497_at	1418127_a_at	0.201706
19708	Dpf2	1416534_at	1418127_a_at	0.201566
93681	Zkscan8	1455778_at	1418127_a_at	0.201559
13008	Csrp2	1420731_a_at	1418127_a_at	0.201491
68693	Hnrnpul2	1434551_at	1418127_a_at	0.201382
20591	Kdm5c	1444158_at	1418127_a_at	0.201245
193116	Slu7	1425489_at	1418127_a_at	0.201211
246277	Csad	1427981_a_at	1418127_a_at	0.201201
18391	Sigmar1	1416750_at	1418127_a_at	0.201142
57434	Xrcc2	1455335_at	1418127_a_at	0.201060
77579	Myh10	1452740_at	1418127_a_at	0.201022
215051	Bud13	1460355_at	1418127_a_at	0.201003
69714	Tfpt	1418064_at	1418127_a_at	0.200970
72049	Tnfrsf13c	1419307_at	1418127_a_at	0.200944
24075	Taf10	1448784_at	1418127_a_at	0.200901
56218	Patz1	1434495_at	1418127_a_at	0.200874
67608	Narf	1425344_at	1418127_a_at	0.200857
71683	Gypc	1423878_at	1418127_a_at	0.200835
74841	Usp38	1428592_s_at	1418127_a_at	0.200662
106529	Tecr	1429681_a_at	1418127_a_at	0.200654
14682	Gnaq	1429559_at	1418127_a_at	0.200634
70052	Prpf4	1438481_at	1418127_a_at	0.200607
12904	Crabp2	1451191_at	1418127_a_at	0.200592
99412	Golga2	1448625_at	1418127_a_at	0.200566
70333	Cd3eap	1430138_at	1418127_a_at	0.200551
73067	Tmem192	1453052_at	1418127_a_at	0.200527
68708	Rabl2	1431931_a_at	1418127_a_at	0.200517
68107	Cntd1	1439405_x_at	1418127_a_at	0.200514
15512	Hspa2	1417101_at	1418127_a_at	0.200492
19052	Ppp2ca	1417367_at	1418127_a_at	0.200454
68283	9530077C05Rik	1452963_at	1418127_a_at	0.200452
109929	Zbtb25	1453175_at	1418127_a_at	0.200350
17758	Map4	1416092_a_at	1418127_a_at	0.200305
319651	Usp37	1434242_at	1418127_a_at	0.200250
73103	3110009E18Rik	1428023_at	1418127_a_at	0.199977
26447	Poli	1449098_a_at	1418127_a_at	0.199835
77891	Ube2s	1416726_s_at	1418127_a_at	0.199773
66078	Tsen34	1431593_a_at	1418127_a_at	0.199692
11920	Atm	1428830_at	1418127_a_at	0.199690
66387	Nudt8	1450111_a_at	1418127_a_at	0.199627
70661	Sik3	1455437_at	1418127_a_at	0.199515
84092	Usp8	1422883_at	1418127_a_at	0.199502
230125	Slc25a51	1454712_at	1418127_a_at	0.199496
237500	Tmtc3	1436826_at	1418127_a_at	0.199325
218756	Slc4a7	1438673_at	1418127_a_at	0.199300
101700	Trim68	1455124_at	1418127_a_at	0.199268
16179	Irak1	1460649_at	1418127_a_at	0.199259
18032	Nfix	1436363_a_at	1418127_a_at	0.199221
66290	Atp6v1g1	1423256_a_at	1418127_a_at	0.199203
78878	Ftx	1438838_at	1418127_a_at	0.199168
12764	Cmas	1426662_at	1418127_a_at	0.199155
54484	Mkrn1	1418435_at	1418127_a_at	0.199152
333789	N4bp2	1434394_at	1418127_a_at	0.199118
58220	Pard6b	1423174_a_at	1418127_a_at	0.199009
108735	Sft2d2	1425026_at	1418127_a_at	0.199009
20498	Slc12a4	1417446_at	1418127_a_at	0.198973
102448	Xylb	1426706_s_at	1418127_a_at	0.198941
214897	Csnk1g1	1428806_at	1418127_a_at	0.198915
12520	Cd81	1416330_at	1418127_a_at	0.198910
66199	Commd4	1417006_at	1418127_a_at	0.198848
21871	Atp6v0a2	1449870_a_at	1418127_a_at	0.198812
268445	Ankrd13b	1455289_at	1418127_a_at	0.198770
116972	Fam57a	1435076_at	1418127_a_at	0.198744
20975	Synj2	1452344_at	1418127_a_at	0.198692
226351	Tmem185b	1452093_at	1418127_a_at	0.198683
13646	Klk1b22	1425182_x_at	1418127_a_at	0.198654
13648	Klk1b9	1425182_x_at	1418127_a_at	0.198654
252870	Usp7	1434371_x_at	1418127_a_at	0.198651
11927	Atox1	1415760_s_at	1418127_a_at	0.198619
100503890	Pet100	1453207_at	1418127_a_at	0.198602
231912	Katnal1	1439606_at	1418127_a_at	0.198566
104156	Etv5	1428142_at	1418127_a_at	0.198527
622404	Ccdc107	1451370_at	1418127_a_at	0.198488
67534	Ttll4	1428911_at	1418127_a_at	0.198391
667739	Rps6-ps4	1454620_x_at	1418127_a_at	0.198272
407819	BC031181	1415752_at	1418127_a_at	0.198266
110147	Ehmt2	1460692_at	1418127_a_at	0.198175
50498	Ebi3	1449222_at	1418127_a_at	0.198143
668501	Zfp507	1435002_at	1418127_a_at	0.197976
52535	Mettl17	1428191_s_at	1418127_a_at	0.197911
67804	Snx2	1460224_at	1418127_a_at	0.197854
243905	Zfp568	1435091_at	1418127_a_at	0.197813
93696	Chrac1	1422505_at	1418127_a_at	0.197761
67452	Pnpla8	1417768_at	1418127_a_at	0.197694
66822	Fbxo25	1417535_at	1418127_a_at	0.197689
268564	Zbtb1	1438110_at	1418127_a_at	0.197661
16438	Itpr1	1460203_at	1418127_a_at	0.197568
209378	Itih5	1436755_at	1418127_a_at	0.197544
23877	Fiz1	1423733_a_at	1418127_a_at	0.197469
73137	Prrc1	1424058_at	1418127_a_at	0.197422
68050	Akirin1	1416911_a_at	1418127_a_at	0.197412
72519	Tmem55a	1424293_s_at	1418127_a_at	0.197355
15387	Hnrnpk	1448176_a_at	1418127_a_at	0.197345
76539	Fam204a	1452918_at	1418127_a_at	0.197292
207615	Wdr37	1453024_at	1418127_a_at	0.197166
14050	Eya3	1420933_a_at	1418127_a_at	0.197146
72844	Kctd17	1435525_at	1418127_a_at	0.197130
213491	Szrd1	1454981_at	1418127_a_at	0.197106
13726	Emd	1417357_at	1418127_a_at	0.197077
66374	2310011J03Rik	1452043_at	1418127_a_at	0.197039
66616	Snx9	1423076_at	1418127_a_at	0.196971
239833	Lmln	1441174_a_at	1418127_a_at	0.196918
66061	Tctex1d2	1428973_s_at	1418127_a_at	0.196889
215951	Lace1	1427073_at	1418127_a_at	0.196865
213819	Casd1	1451980_at	1418127_a_at	0.196856
236848	BC023829	1435228_at	1418127_a_at	0.196780
11981	Atp9a	1415932_x_at	1418127_a_at	0.196623
64010	Sav1	1448204_at	1418127_a_at	0.196620
76454	Fbxo31	1417969_at	1418127_a_at	0.196595
26895	Cops7b	1418720_at	1418127_a_at	0.196483
69917	Nabp2	1451291_at	1418127_a_at	0.196466
20163	Rsu1	1419259_at	1418127_a_at	0.196401
231801	Agfg2	1437642_at	1418127_a_at	0.196375
12748	Clk2	1417743_at	1418127_a_at	0.196302
22156	Tuft1	1416689_at	1418127_a_at	0.196212
100340	Smpdl3b	1417300_at	1418127_a_at	0.196203
225326	Pik3c3	1425580_a_at	1418127_a_at	0.196187
68789	Trmt61b	1437481_at	1418127_a_at	0.196183
21894	Tln1	1436042_at	1418127_a_at	0.196166
17864	Mybl1	1456951_at	1418127_a_at	0.196126
110816	Pwp2	1424193_at	1418127_a_at	0.196003
68127	B230217C12Rik	1428568_at	1418127_a_at	0.195972
13401	Dmwd	1435505_at	1418127_a_at	0.195941
18036	Nfkbib	1421266_s_at	1418127_a_at	0.195935
74147	Ehhadh	1448382_at	1418127_a_at	0.195859
70266	Ccbl1	1428151_x_at	1418127_a_at	0.195834
76568	Ift46	1417474_at	1418127_a_at	0.195802
208836	Fanci	1427953_at	1418127_a_at	0.195781
14020	Evi5	1417512_at	1418127_a_at	0.195777
140499	Ube2j2	1426138_a_at	1418127_a_at	0.195739
68365	Rab14	1415686_at	1418127_a_at	0.195739
104027	Synpo	1434089_at	1418127_a_at	0.195725
114774	Pawr	1426910_at	1418127_a_at	0.195714
69737	Ttl	1451630_at	1418127_a_at	0.195665
271981	Tbck	1441980_at	1418127_a_at	0.195650
12176	Bnip3	1422470_at	1418127_a_at	0.195648
69064	Fuom	1452626_a_at	1418127_a_at	0.195620
105787	Prkaa1	1437539_at	1418127_a_at	0.195605
68671	Pcyt2	1420493_a_at	1418127_a_at	0.195457
13135	Dad1	1454860_x_at	1418127_a_at	0.195427
22163	Tnfrsf4	1420351_at	1418127_a_at	0.195335
69028	Mitd1	1426133_a_at	1418127_a_at	0.195224
66354	Snw1	1429002_at	1418127_a_at	0.195152
75137	Rprd2	1438029_at	1418127_a_at	0.195120
67636	Lyrm5	1418996_a_at	1418127_a_at	0.195110
17165	Mapkapk5	1417016_at	1418127_a_at	0.195077
74016	Phf19	1427920_at	1418127_a_at	0.195059
108101	Fermt3	1433963_a_at	1418127_a_at	0.195044
66659	Acp6	1448445_at	1418127_a_at	0.194968
18174	Slc11a2	1452078_a_at	1418127_a_at	0.194944
