entrez	target gene	target probe	source probe	Score
14086	Fscn1	1416514_a_at	1418127_a_at	0.258322
330064	Slc5a6	1435860_at	1418127_a_at	0.258069
67125	Tspan31	1416556_at	1418127_a_at	0.257851
234776	Atmin	1434143_at	1418127_a_at	0.257744
67885	1500011K16Rik	1438678_at	1418127_a_at	0.257732
83383	Tfap4	1418167_at	1418127_a_at	0.257701
22717	Zfp59	1444779_s_at	1418127_a_at	0.257673
74446	Slc9b1	1454114_a_at	1418127_a_at	0.257618
18536	Pcm1	1449120_a_at	1418127_a_at	0.257558
76551	Ccdc6	1428311_at	1418127_a_at	0.257478
30941	Usp21	1431951_a_at	1418127_a_at	0.257447
74112	Usp16	1431951_a_at	1418127_a_at	0.257447
234729	Vac14	1416231_at	1418127_a_at	0.257282
22661	Zfp148	1455483_at	1418127_a_at	0.257186
20556	Slfn2	1450165_at	1418127_a_at	0.257168
320473	Heatr5b	1439815_at	1418127_a_at	0.257129
22196	Ube2i	1422714_at	1418127_a_at	0.256921
237336	Tbpl1	1431415_a_at	1418127_a_at	0.256848
232889	Pla2g4c	1436712_at	1418127_a_at	0.256702
104771	Jkamp	1424106_at	1418127_a_at	0.256602
230125	Slc25a51	1454712_at	1418127_a_at	0.256542
72091	Snhg7	1437538_at	1418127_a_at	0.256522
252837	Ackr4	1437668_at	1418127_a_at	0.256473
613262	BC029722	1428442_at	1418127_a_at	0.256341
75692	Nr2c2ap	1428534_at	1418127_a_at	0.256266
100040929	Gm10362	1453752_at	1418127_a_at	0.256181
100042880	Rpl17-ps10	1453752_at	1418127_a_at	0.256181
100043872	Rpl17-ps9	1453752_at	1418127_a_at	0.256181
319195	Rpl17	1453752_at	1418127_a_at	0.256181
53328	Pgrmc1	1423451_at	1418127_a_at	0.256164
208194	Exog	1436022_at	1418127_a_at	0.256098
18631	Pex11a	1419365_at	1418127_a_at	0.256050
68083	Pak1ip1	1423766_at	1418127_a_at	0.256022
241447	Cers6	1434418_at	1418127_a_at	0.255998
319653	Slc25a40	1438005_at	1418127_a_at	0.255990
328133	Slc39a9	1452765_at	1418127_a_at	0.255947
242521	Klhl9	1433442_at	1418127_a_at	0.255747
109095	Rbm15b	1454871_at	1418127_a_at	0.255630
68598	Dnajc8	1431123_s_at	1418127_a_at	0.255621
192885	BC005512	1426936_at	1418127_a_at	0.255543
629242	Gm6958	1426936_at	1418127_a_at	0.255543
641366	F630007L15Rik	1426936_at	1418127_a_at	0.255543
99100	Cep152	1427496_at	1418127_a_at	0.255508
76260	Ttc8	1424410_at	1418127_a_at	0.255429
270802	BC048403	1427954_at	1418127_a_at	0.255268
216150	Cdc34	1434879_at	1418127_a_at	0.255169
93683	Glce	1428374_at	1418127_a_at	0.255134
99463	BB182297	1436585_at	1418127_a_at	0.255038
110695	Aldh7a1	1460167_at	1418127_a_at	0.254968
17357	Marcksl1	1437226_x_at	1418127_a_at	0.254921
432769	Zfp708	1435471_at	1418127_a_at	0.254780
279766	Rhbdd3	1454719_at	1418127_a_at	0.254649
19766	Ripk1	1449485_at	1418127_a_at	0.254458
72039	Mccc1	1417227_at	1418127_a_at	0.254423
320727	Ipo8	1426760_at	1418127_a_at	0.254301
207952	Klhl25	1425192_at	1418127_a_at	0.254218
216760	Mfap3	1434562_at	1418127_a_at	0.254102
56217	Mpp5	1434954_at	1418127_a_at	0.254090
228790	Asxl1	1434561_at	1418127_a_at	0.253964
80751	Rnf34	1415791_at	1418127_a_at	0.253844
74385	Ap5m1	1424738_at	1418127_a_at	0.253650
13481	Dpm2	1415675_at	1418127_a_at	0.253530
66676	Tmed7	1419917_s_at	1418127_a_at	0.253517
71707	Ubiad1	1424213_at	1418127_a_at	0.253482
234664	Nae1	1423781_at	1418127_a_at	0.253443
545725	Mterf1a	1429698_at	1418127_a_at	0.253426
77117	Zfp934	1457079_at	1418127_a_at	0.253422
69179	Tmem110	1425404_a_at	1418127_a_at	0.253410
72047	Ddx42	1427022_at	1418127_a_at	0.253405
20813	Srp14	1455939_x_at	1418127_a_at	0.253385
70226	Rbm3os	1457394_at	1418127_a_at	0.253368
15185	Hdac6	1448928_at	1418127_a_at	0.253241
26371	Ciao1	1450953_at	1418127_a_at	0.253113
67710	Polr2g	1416270_at	1418127_a_at	0.253097
27406	Abcf3	1426747_at	1418127_a_at	0.253016
67072	Cdc37l1	1417740_at	1418127_a_at	0.252905
114604	Prdm15	1455459_at	1418127_a_at	0.252867
109237	A030007N12Rik	1459302_at	1418127_a_at	0.252848
233168	AI987944	1455914_at	1418127_a_at	0.252785
66714	4921524J17Rik	1454136_a_at	1418127_a_at	0.252736
76688	Arfrp1	1425507_at	1418127_a_at	0.252666
20516	Slc20a2	1434235_at	1418127_a_at	0.252613
76233	Dnttip1	1417666_at	1418127_a_at	0.252598
53611	Vti1a	1419190_at	1418127_a_at	0.252592
74895	Ccdc181	1435052_at	1418127_a_at	0.252519
16573	Kif5b	1418428_at	1418127_a_at	0.252511
73824	Snhg6	1436506_a_at	1418127_a_at	0.252460
69740	Dph5	1452839_at	1418127_a_at	0.252397
20479	Vps4b	1417007_a_at	1418127_a_at	0.252375
54711	Plagl2	1417517_at	1418127_a_at	0.252307
24070	Mpdu1	1416104_at	1418127_a_at	0.252149
240066	Zfp870	1455621_at	1418127_a_at	0.252139
76265	Tsen54	1429529_at	1418127_a_at	0.251969
404710	Iqgap3	1434850_at	1418127_a_at	0.251916
56520	Nme4	1416798_a_at	1418127_a_at	0.251767
72344	Usp36	1455237_at	1418127_a_at	0.251749
11430	Acox1	1428859_at	1418127_a_at	0.251647
212503	Paox	1428859_at	1418127_a_at	0.251647
15251	Hif1a	1416035_at	1418127_a_at	0.251623
15945	Cxcl10	1418930_at	1418127_a_at	0.251432
270076	Gcdh	1448717_at	1418127_a_at	0.251422
386649	Nsfl1c	1429328_at	1418127_a_at	0.251420
22027	Hsp90b1	1415889_a_at	1418127_a_at	0.251397
102632	Acad11	1433545_s_at	1418127_a_at	0.251397
57741	Noc2l	1424323_at	1418127_a_at	0.251357
22031	Traf3	1449149_at	1418127_a_at	0.251315
207932	Urb1	1454841_at	1418127_a_at	0.251297
70984	4931406C07Rik	1416607_at	1418127_a_at	0.251130
237943	Gpatch8	1451434_s_at	1418127_a_at	0.250824
231474	Paqr3	1429216_at	1418127_a_at	0.250794
12343	Capza2	1423058_at	1418127_a_at	0.250780
67300	Cltc	1454626_at	1418127_a_at	0.250664
12286	Cacna1a	1450510_a_at	1418127_a_at	0.250649
240261	Ccdc112	1429167_at	1418127_a_at	0.250280
18663	Pgk2	1416784_at	1418127_a_at	0.250009
268373	Ppia	1417451_a_at	1418127_a_at	0.249934
606492	Gm15621	1417451_a_at	1418127_a_at	0.249934
668548	Gm9234	1417451_a_at	1418127_a_at	0.249934
380753	Atxn7l1	1428279_a_at	1418127_a_at	0.249933
54375	Azin1	1450714_at	1418127_a_at	0.249747
98685	Trmt1l	1426879_at	1418127_a_at	0.249694
319513	Pced1a	1455533_at	1418127_a_at	0.249665
98376	Gorab	1436745_at	1418127_a_at	0.249442
19106	Eif2ak2	1422005_at	1418127_a_at	0.249430
244650	Phlpp2	1435601_at	1418127_a_at	0.249394
14923	Guk1	1416395_at	1418127_a_at	0.249238
217869	Eif5	1454663_at	1418127_a_at	0.248964
17126	Smad2	1420634_a_at	1418127_a_at	0.248947
332359	Tigd3	1447540_at	1418127_a_at	0.248694
50996	Pdcd7	1416377_at	1418127_a_at	0.248669
68815	Btbd10	1438578_a_at	1418127_a_at	0.248663
18294	Ogg1	1448815_at	1418127_a_at	0.248623
105268	AU016916	1420083_at	1418127_a_at	0.248496
104732	4930427A07Rik	1455818_at	1418127_a_at	0.248229
235956	Zfp825	1451654_x_at	1418127_a_at	0.248145
213550	Dis3l	1437737_at	1418127_a_at	0.248103
100163	Pafah2	1448489_at	1418127_a_at	0.248035
108911	Rcc2	1452226_at	1418127_a_at	0.248022
15374	Hn1	1416028_a_at	1418127_a_at	0.248002
19820	Rlim	1439403_x_at	1418127_a_at	0.247884
66246	Osgep	1418529_at	1418127_a_at	0.247883
11772	Ap2a2	1452490_a_at	1418127_a_at	0.247662
60440	Iigp1	1419043_a_at	1418127_a_at	0.247592
76763	Mospd2	1424124_at	1418127_a_at	0.247484
74840	Manf	1428112_at	1418127_a_at	0.247320
71710	Lrrcc1	1429129_at	1418127_a_at	0.247250
67291	Ccdc137	1424533_a_at	1418127_a_at	0.247195
11840	Arf1	1426390_a_at	1418127_a_at	0.247055
22759	Zfp97	1449972_s_at	1418127_a_at	0.246837
449000	Zfp960	1449972_s_at	1418127_a_at	0.246837
22121	Rpl13a	1433928_a_at	1418127_a_at	0.246763
67812	Ubxn4	1426484_at	1418127_a_at	0.246648
14712	Gnpat	1417456_at	1418127_a_at	0.246561
223921	Aaas	1451377_a_at	1418127_a_at	0.246538
63959	Slc29a1	1451782_a_at	1418127_a_at	0.246471
15278	Tfb2m	1423441_at	1418127_a_at	0.246393
80707	Wwox	1416334_at	1418127_a_at	0.246357
235184	Msantd2	1426232_at	1418127_a_at	0.246155
97287	Mtmr14	1425066_a_at	1418127_a_at	0.246143
72590	Ppme1	1423810_at	1418127_a_at	0.246101
433956	Dnaaf5	1435013_at	1418127_a_at	0.246057
78834	Zfp623	1426625_at	1418127_a_at	0.246017
70155	Ogfrl1	1424414_at	1418127_a_at	0.245900
21855	Timm17b	1438656_x_at	1418127_a_at	0.245824
70757	Hacd2	1449342_at	1418127_a_at	0.245748
626231	Gm6658	1460021_at	1418127_a_at	0.245744
11947	Atp5b	1416829_at	1418127_a_at	0.245712
56473	Fads2	1443838_x_at	1418127_a_at	0.245709
72772	Rint1	1456394_at	1418127_a_at	0.245658
230809	Pdik1l	1437175_at	1418127_a_at	0.245656
83435	Plekha3	1420840_at	1418127_a_at	0.245627
68911	Pygo2	1428249_at	1418127_a_at	0.245618
57436	Gabarapl1	1416418_at	1418127_a_at	0.245606
21339	Taf1a	1419702_at	1418127_a_at	0.245577
319996	Casc4	1433779_at	1418127_a_at	0.245576
239833	Lmln	1457247_at	1418127_a_at	0.245509
240064	Zfp799	1437873_at	1418127_a_at	0.245501
68523	Fam96b	1428874_at	1418127_a_at	0.245493
218490	Btf3	1449643_s_at	1418127_a_at	0.245489
235533	Gk5	1436210_at	1418127_a_at	0.245474
214254	Nudt15	1455969_at	1418127_a_at	0.245445
63830	Kcnq1ot1	1442029_at	1418127_a_at	0.245383
56382	Rab9	1448391_at	1418127_a_at	0.245170
67230	Zfp329	1422094_a_at	1418127_a_at	0.245130
27368	Tbl2	1434224_at	1418127_a_at	0.244915
14030	Ewsr1	1436884_x_at	1418127_a_at	0.244851
231506	Lin54	1435181_at	1418127_a_at	0.244791
69089	Oxa1l	1423738_at	1418127_a_at	0.244762
223722	Mcat	1452216_at	1418127_a_at	0.244694
57915	Tbc1d1	1419446_at	1418127_a_at	0.244637
11793	Atg5	1415684_at	1418127_a_at	0.244400
54161	Copg1	1415670_at	1418127_a_at	0.244362
19895	Rpia	1418337_at	1418127_a_at	0.244303
75051	Ccdc173	1431204_at	1418127_a_at	0.244138
67763	Prpsap1	1428182_at	1418127_a_at	0.244110
227331	Gigyf2	1451397_at	1418127_a_at	0.243843
23924	Katna1	1450949_at	1418127_a_at	0.243813
19217	Ptger2	1449310_at	1418127_a_at	0.243612
20286	Zc3h7b	1455547_at	1418127_a_at	0.243492
74237	Tubgcp2	1455868_a_at	1418127_a_at	0.243418
67795	Rnls	1453180_at	1418127_a_at	0.243343
19027	Sypl	1435081_at	1418127_a_at	0.242954
109333	Pkn2	1437296_at	1418127_a_at	0.242919
22201	Uba1	1442767_s_at	1418127_a_at	0.242786
269713	Clip2	1452929_at	1418127_a_at	0.242651
56430	Clip1	1452929_at	1418127_a_at	0.242651
71703	Armcx3	1424373_at	1418127_a_at	0.242643
56294	Ptpn9	1451037_at	1418127_a_at	0.242621
19387	Rangap1	1423749_s_at	1418127_a_at	0.242592
67370	Zfp606	1454951_at	1418127_a_at	0.242558
214580	Pstk	1434516_at	1418127_a_at	0.242523
216134	Pdxk	1427931_s_at	1418127_a_at	0.242370
74352	Zfp84	1435916_at	1418127_a_at	0.242286
12915	Atf6b	1417173_at	1418127_a_at	0.242234
20637	Snrnp70	1451104_a_at	1418127_a_at	0.242166
71445	5530601H04Rik	1436347_a_at	1418127_a_at	0.242075
74238	Mterf2	1455700_at	1418127_a_at	0.241971
329504	Lcmt2	1433518_at	1418127_a_at	0.241964
12121	Bicd1	1438701_at	1418127_a_at	0.241947
74326	Hnrnpr	1427129_a_at	1418127_a_at	0.241929
29864	Rnf11	1426405_at	1418127_a_at	0.241846
232337	Zfp637	1434689_at	1418127_a_at	0.241793
66536	Nipsnap3b	1448967_at	1418127_a_at	0.241774
67790	Rab39b	1435014_at	1418127_a_at	0.241774
19072	Prep	1439942_at	1418127_a_at	0.241648
20430	Cyfip1	1437423_a_at	1418127_a_at	0.241568
24068	Sra1	1437423_a_at	1418127_a_at	0.241568
100206	Adprhl2	1427449_a_at	1418127_a_at	0.241563
18639	Pfkfb1	1427213_at	1418127_a_at	0.241431
67179	Ccdc25	1451799_at	1418127_a_at	0.241407
77593	Usp45	1427991_s_at	1418127_a_at	0.241396
633640	Gm7120	1426607_at	1418127_a_at	0.241227
319693	9130221J17Rik	1443159_at	1418127_a_at	0.241213
270627	Taf1	1455513_at	1418127_a_at	0.241170
83946	Phip	1438535_at	1418127_a_at	0.241096
53598	Dctn3	1416247_at	1418127_a_at	0.241044
68431	Fbxl15	1417855_at	1418127_a_at	0.241011
73130	Tmed5	1424573_at	1418127_a_at	0.240705
22589	Atrx	1453734_at	1418127_a_at	0.240629
224530	Acat3	1425195_a_at	1418127_a_at	0.240610
209586	Nudcd3	1460395_at	1418127_a_at	0.240609
100043424	Gm14005	1456861_at	1418127_a_at	0.240521
320634	Ocrl	1438396_at	1418127_a_at	0.240475
319638	Nt5dc1	1460615_at	1418127_a_at	0.240458
20224	Sar1a	1423720_a_at	1418127_a_at	0.240393
58245	Gpr180	1417245_at	1418127_a_at	0.240288
19301	Pxmp2	1417841_at	1418127_a_at	0.240192
223665	C030006K11Rik	1451085_at	1418127_a_at	0.240108
66070	Cwc15	1423133_at	1418127_a_at	0.240073
72195	Supt7l	1429876_at	1418127_a_at	0.240021
15209	Hesx1	1420604_at	1418127_a_at	0.239945
93893	Pcdhb22	1418941_at	1418127_a_at	0.239921
229700	Rbm15	1434514_at	1418127_a_at	0.239901
211064	Alkbh1	1434660_at	1418127_a_at	0.239858
237400	Mex3d	1437627_at	1418127_a_at	0.239851
102423	Hinfp	1440255_at	1418127_a_at	0.239724
17973	Nck1	1421487_a_at	1418127_a_at	0.239703
19058	Ppp3r1	1433591_at	1418127_a_at	0.239699
76302	Pcnp	1428314_at	1418127_a_at	0.239654
239510	Phf20l1	1418960_at	1418127_a_at	0.239469
71780	Isyna1	1415977_at	1418127_a_at	0.239426
56805	Zbtb33	1434022_at	1418127_a_at	0.239416
77032	Tstd3	1428897_at	1418127_a_at	0.239403
71982	Snx10	1431055_a_at	1418127_a_at	0.239397
70823	Hmgxb4	1426953_at	1418127_a_at	0.239388
68034	Fam122a	1450411_at	1418127_a_at	0.239349
70317	Arl16	1452103_at	1418127_a_at	0.239269
66570	Cenpm	1418184_at	1418127_a_at	0.239239
51792	Ppp2r1a	1438991_x_at	1418127_a_at	0.239185
100040500	Gm2808	1434585_at	1418127_a_at	0.239063
68842	Tulp4	1434585_at	1418127_a_at	0.239063
321006	Vprbp	1434609_at	1418127_a_at	0.239047
67636	Lyrm5	1418996_a_at	1418127_a_at	0.238996
72946	Lrrc47	1428451_at	1418127_a_at	0.238938
66067	Gtpbp8	1455781_at	1418127_a_at	0.238885
17763	Mtcp1	1425755_at	1418127_a_at	0.238842
13418	Dnajc1	1420501_at	1418127_a_at	0.238492
117589	Asb7	1446319_at	1418127_a_at	0.238460
227699	Nup188	1442314_at	1418127_a_at	0.238332
28135	Cep63	1438409_at	1418127_a_at	0.238263
14688	Gnb1	1417432_a_at	1418127_a_at	0.238258
328108	Fam179b	1434843_at	1418127_a_at	0.238190
270066	Slc35e1	1434103_at	1418127_a_at	0.238138
67468	Mmd	1435645_at	1418127_a_at	0.237911
20524	Slc25a17	1424912_at	1418127_a_at	0.237905
15983	Ifrd2	1451016_at	1418127_a_at	0.237880
22134	Tgoln1	1418520_at	1418127_a_at	0.237760
22135	Tgoln2	1418520_at	1418127_a_at	0.237760
64138	Ctsz	1417869_s_at	1418127_a_at	0.237676
230157	Tmeff1	1426649_at	1418127_a_at	0.237615
67088	Cand2	1429621_at	1418127_a_at	0.237517
15944	Irgm1	1418825_at	1418127_a_at	0.237515
78246	Phf23	1428997_at	1418127_a_at	0.237511
11966	Atp6v1b2	1419883_s_at	1418127_a_at	0.237508
26397	Map2k3	1451714_a_at	1418127_a_at	0.237410
14827	Pdia3	1423423_at	1418127_a_at	0.237302
16151	Ikbkg	1435647_at	1418127_a_at	0.237141
69666	Psmg4	1445700_at	1418127_a_at	0.237139
22701	Zfp41	1454927_at	1418127_a_at	0.237042
218214	Kdm1b	1433649_at	1418127_a_at	0.236989
20437	Siah1a	1419404_s_at	1418127_a_at	0.236975
20438	Siah1b	1419404_s_at	1418127_a_at	0.236975
226255	Atrnl1	1419922_s_at	1418127_a_at	0.236891
75909	Vmp1	1423722_at	1418127_a_at	0.236764
66420	Polr2e	1417138_s_at	1418127_a_at	0.236740
18618	Pemt	1450612_a_at	1418127_a_at	0.236692
13559	E2f5	1460207_s_at	1418127_a_at	0.236648
67444	Ilkap	1452506_a_at	1418127_a_at	0.236630
69276	Sec62	1455698_at	1418127_a_at	0.236573
12725	Clcn3	1433486_at	1418127_a_at	0.236317
110616	Atxn3	1440855_at	1418127_a_at	0.236315
13340	Slc29a2	1447748_x_at	1418127_a_at	0.236180
102747	Lrrc49	1451173_at	1418127_a_at	0.236124
224705	Vps52	1447894_x_at	1418127_a_at	0.236106
225467	Pggt1b	1429769_at	1418127_a_at	0.236064
101351	Eogt	1454678_s_at	1418127_a_at	0.236024
71063	Zfp597	1460589_at	1418127_a_at	0.235991
101214	Tra2a	1454725_at	1418127_a_at	0.235987
170728	Rtn4ip1	1417668_at	1418127_a_at	0.235966
16785	Rpsa	1416196_at	1418127_a_at	0.235930
66072	Sdhaf2	1452941_at	1418127_a_at	0.235900
66153	Fbxo36	1449418_s_at	1418127_a_at	0.235845
69953	2810025M15Rik	1428452_at	1418127_a_at	0.235767
103551	E130012A19Rik	1426980_s_at	1418127_a_at	0.235589
22145	Tuba4a	1417373_a_at	1418127_a_at	0.235478
223669	Zfp7	1451323_at	1418127_a_at	0.235449
53885	Nphp1	1448523_at	1418127_a_at	0.235151
72355	Cdpf1	1451409_at	1418127_a_at	0.235110
76479	Smndc1	1429043_at	1418127_a_at	0.235044
74187	Katnb1	1426665_at	1418127_a_at	0.235000
75604	Tm4sf5	1424445_at	1418127_a_at	0.234942
68089	Arpc4	1423589_at	1418127_a_at	0.234940
11502	Adam9	1416094_at	1418127_a_at	0.234932
13353	Dgcr6	1452434_s_at	1418127_a_at	0.234812
619331	Zfp551	1437705_at	1418127_a_at	0.234792
228607	Mavs	1439185_x_at	1418127_a_at	0.234735
12041	Bckdk	1443813_x_at	1418127_a_at	0.234711
100113398	Adat3	1430327_at	1418127_a_at	0.234636
81489	Dnajb1	1416755_at	1418127_a_at	0.234527
107166	AI415730	1436641_at	1418127_a_at	0.234432
23825	Banf1	1421082_s_at	1418127_a_at	0.234360
66268	Pigyl	1416909_at	1418127_a_at	0.234307
75901	Dcp1a	1433606_at	1418127_a_at	0.234275
103268	Cep57l1	1454047_a_at	1418127_a_at	0.234198
107197	Uqcc3	1455152_at	1418127_a_at	0.234115
77022	2700099C18Rik	1427141_at	1418127_a_at	0.234041
53314	Batf	1419410_at	1418127_a_at	0.234026
21844	Tiam1	1418057_at	1418127_a_at	0.233999
14793	Cdca3	1452040_a_at	1418127_a_at	0.233696
108954	Ppp1r15b	1426798_a_at	1418127_a_at	0.233602
66566	Ntpcr	1417779_at	1418127_a_at	0.233551
70110	Ifi35	1459151_x_at	1418127_a_at	0.233539
20084	Rps18	1450390_x_at	1418127_a_at	0.233512
75617	Rps25	1430978_at	1418127_a_at	0.233392
11842	Arf3	1437331_a_at	1418127_a_at	0.233348
52466	Slc46a1	1426715_s_at	1418127_a_at	0.233340
665503	Gm7664	1448463_at	1418127_a_at	0.233220
99650	4933434E20Rik	1448463_at	1418127_a_at	0.233220
16443	Itsn1	1435884_at	1418127_a_at	0.232679
71765	Klhdc3	1454747_a_at	1418127_a_at	0.232566
230648	Efcab14	1433875_at	1418127_a_at	0.232558
19899	Rpl18	1436699_x_at	1418127_a_at	0.232531
22629	Ywhah	1416004_at	1418127_a_at	0.232514
11975	Atp6v0a1	1425227_a_at	1418127_a_at	0.232496
26404	Map3k12	1456565_s_at	1418127_a_at	0.232350
213012	Abhd10	1427959_at	1418127_a_at	0.232263
68346	Sirt5	1428915_at	1418127_a_at	0.232138
233490	Crebzf	1452857_at	1418127_a_at	0.232107
226525	Rasal2	1436248_at	1418127_a_at	0.231919
11465	Actg1	1415779_s_at	1418127_a_at	0.231911
234912	9230110C19Rik	1443934_at	1418127_a_at	0.231910
67460	Decr1	1419367_at	1418127_a_at	0.231867
71909	Haus5	1452715_at	1418127_a_at	0.231827
17245	Mdm1	1445709_at	1418127_a_at	0.231801
17164	Mapkapk2	1434563_at	1418127_a_at	0.231708
320119	Rps6kc1	1434563_at	1418127_a_at	0.231708
19889	Rp2h	1454816_at	1418127_a_at	0.231698
109905	Rap1a	1448020_at	1418127_a_at	0.231680
212508	Mtg1	1424519_at	1418127_a_at	0.231673
69804	Tmem147	1428465_at	1418127_a_at	0.231664
106326	Osbpl11	1436027_at	1418127_a_at	0.231660
212307	Mapre2	1451989_a_at	1418127_a_at	0.231583
101055909	LOC101055909	1427862_at	1418127_a_at	0.231566
207425	Wdr11	1452820_at	1418127_a_at	0.231475
109115	Supt3	1434963_at	1418127_a_at	0.231410
77407	Rab35	1433922_at	1418127_a_at	0.231399
100502854	D030029J20Rik	1437885_at	1418127_a_at	0.231278
226412	R3hdm1	1433871_at	1418127_a_at	0.231252
230696	AU022252	1438226_at	1418127_a_at	0.231207
13001	Csnk2b	1416728_at	1418127_a_at	0.231137
70551	Tmtc4	1428113_at	1418127_a_at	0.231115
67695	Ost4	1435522_a_at	1418127_a_at	0.231109
27081	Zfp275	1418397_at	1418127_a_at	0.230960
80284	Smim12	1449189_at	1418127_a_at	0.230898
56742	Psrc1	1417323_at	1418127_a_at	0.230864
72103	Aplf	1430297_a_at	1418127_a_at	0.230842
72326	2500004C02Rik	1430305_at	1418127_a_at	0.230824
70240	Ufsp1	1417807_at	1418127_a_at	0.230736
269003	Sap130	1428857_at	1418127_a_at	0.230690
76464	Casc5	1430193_at	1418127_a_at	0.230671
69104	March5	1452925_a_at	1418127_a_at	0.230655
109161	Ube2q2	1433664_at	1418127_a_at	0.230571
74132	Rnf6	1427898_at	1418127_a_at	0.230568
67623	Tm7sf3	1438504_x_at	1418127_a_at	0.230368
66881	Pcyox1	1447277_s_at	1418127_a_at	0.230337
211329	Ncoa7	1454809_at	1418127_a_at	0.230309
56406	Ncoa6	1454809_at	1418127_a_at	0.230309
56494	Gosr2	1419372_at	1418127_a_at	0.230275
56736	Rnf14	1437035_x_at	1418127_a_at	0.230263
80886	Senp3	1448866_at	1418127_a_at	0.230233
244421	Lonrf1	1455665_at	1418127_a_at	0.230050
18983	Cnot7	1423641_s_at	1418127_a_at	0.230043
15978	Ifng	1425947_at	1418127_a_at	0.230015
320795	Pkn1	1418512_at	1418127_a_at	0.229930
56274	Stk3	1418512_at	1418127_a_at	0.229930
75541	1700019G17Rik	1436669_at	1418127_a_at	0.229910
101055814	LOC101055814	1446352_at	1418127_a_at	0.229881
67727	Stx17	1427925_at	1418127_a_at	0.229768
67238	Fam220a	1418389_at	1418127_a_at	0.229736
102334	Ankrd10	1416065_a_at	1418127_a_at	0.229696
59092	Pcbp4	1433658_x_at	1418127_a_at	0.229694
16161	Il12rb1	1418166_at	1418127_a_at	0.229622
101966	D8Ertd738e	1449724_s_at	1418127_a_at	0.229607
233545	2210018M11Rik	1430028_at	1418127_a_at	0.229565
66663	Uba5	1451973_at	1418127_a_at	0.229385
11891	Rab27a	1425284_a_at	1418127_a_at	0.229351
20973	Syngr2	1417081_a_at	1418127_a_at	0.229339
18207	Nthl1	1419433_at	1418127_a_at	0.229233
66641	Sike1	1450679_at	1418127_a_at	0.229203
17283	Men1	1416347_at	1418127_a_at	0.229177
100756	Usp30	1436009_at	1418127_a_at	0.229109
104383	Rcor2	1434336_s_at	1418127_a_at	0.228910
217864	Rcor1	1434336_s_at	1418127_a_at	0.228910
71928	2310047K21Rik	1428990_at	1418127_a_at	0.228879
231326	Aasdh	1440364_a_at	1418127_a_at	0.228802
230767	Iqcc	1452356_at	1418127_a_at	0.228672
57443	Fbxo3	1423490_at	1418127_a_at	0.228594
29876	Clic4	1438606_a_at	1418127_a_at	0.228573
217935	Wdr60	1436396_at	1418127_a_at	0.228567
72886	Ccdc94	1429733_at	1418127_a_at	0.228538
20841	Zfp143	1422599_s_at	1418127_a_at	0.228405
12803	Cntf	1422033_a_at	1418127_a_at	0.228394
208518	Cep78	1436352_at	1418127_a_at	0.228369
73139	Cenpv	1428706_at	1418127_a_at	0.228348
56427	Tubd1	1421748_a_at	1418127_a_at	0.228332
21969	Top1	1423474_at	1418127_a_at	0.228255
110172	Slc35b1	1448769_at	1418127_a_at	0.228178
68964	Ctc1	1423656_x_at	1418127_a_at	0.228135
226591	Tiprl	1451587_a_at	1418127_a_at	0.228120
232854	Zfp418	1424974_at	1418127_a_at	0.227978
66272	Cox16	1450895_a_at	1418127_a_at	0.227700
240880	Scyl3	1428918_at	1418127_a_at	0.227672
28077	Med10	1448295_at	1418127_a_at	0.227670
20467	Sin3b	1455039_a_at	1418127_a_at	0.227665
408056	BC038331	1458295_at	1418127_a_at	0.227605
60409	Trappc4	1415674_a_at	1418127_a_at	0.227501
72421	Ttc30b	1423672_at	1418127_a_at	0.227432
66700	Chmp3	1453564_a_at	1418127_a_at	0.227308
13804	Endog	1421097_at	1418127_a_at	0.227251
93696	Chrac1	1422505_at	1418127_a_at	0.227250
211986	Tmem18	1454836_at	1418127_a_at	0.227101
230379	Acer2	1451355_at	1418127_a_at	0.227095
69020	Zfp707	1441842_s_at	1418127_a_at	0.227082
71667	Tmem248	1433900_at	1418127_a_at	0.227019
234258	Neil3	1440633_at	1418127_a_at	0.226967
140488	Igf2bp3	1422610_s_at	1418127_a_at	0.226776
67229	Prpf18	1429614_at	1418127_a_at	0.226702
67416	Armcx2	1456739_x_at	1418127_a_at	0.226675
66350	Pla2g12a	1452026_a_at	1418127_a_at	0.226537
433022	Plcxd2	1455324_at	1418127_a_at	0.226510
544971	Bdp1	1434284_at	1418127_a_at	0.226440
105083	Pelo	1434071_a_at	1418127_a_at	0.226431
76238	Grhpr	1417772_at	1418127_a_at	0.226380
20892	Stra13	1416553_at	1418127_a_at	0.226136
20893	Bhlhe40	1416553_at	1418127_a_at	0.226136
70532	5730433K22Rik	1430933_at	1418127_a_at	0.226105
77644	C330007P06Rik	1454174_a_at	1418127_a_at	0.226094
27015	Polk	1449483_at	1418127_a_at	0.226066
76371	2810408B13Rik	1422172_x_at	1418127_a_at	0.225952
65257	Asb3	1417361_at	1418127_a_at	0.225918
54353	Skap2	1418895_at	1418127_a_at	0.225903
11782	Ap4s1	1451665_a_at	1418127_a_at	0.225798
20334	Sec23a	1423347_at	1418127_a_at	0.225402
28017	D7Wsu130e	1458040_at	1418127_a_at	0.225400
72351	Ptar1	1431073_at	1418127_a_at	0.225391
